Category,Credits,Id,Description,Title
Anthropology Courses (ANT), 3 ,5410,"Prereq: ANT 2100 or consent of instructor. Cultural construction of the life course; age categories such as childhood and old age examined from cross-cultural, historical, political and economic perspectives. Special attention to women's aging; role of biology and ethnicity in aging and death and dying. (B)",Anthropology of Age
Anthropology Courses (ANT), 3 ,5420,Prereq: consent of instructor. Field placement in a service agency or other organization. Students provide volunteer assistance to an agency while conducting participant observation research exercises. Utilization of field experience to learn about a variety of research issues and methodologies. (Y),Anthropology Practicum
Anthropology Courses (ANT), 3-4 ,5430,"Physical, spiritual, legal, economic, political, cultural, and ethical issues at the end of life, examined as stories about individuals, families, and communities. (Y)",(NUR 7515) End-of-Life Issues
Anthropology Courses (ANT), 3 ,5500,"Prereq: ANT 3200 or consent of instructor. Methods and theoretical approaches of historical archaeology, the archaeology of the modern world (post-1500 AD). Case studies drawn from around the world which converge on major topics and debates within the sub-field. (I)",Historical Archaeology
Anthropology Courses (ANT), 3 ,5515,"Focus is on Caribbean, American, and African colonies over the past 500 years. Topics include: slavery, colonization, migration, diaspora, social inequality, material culture, and maritime. (B)",Archaeology of the Atlantic World
Anthropology Courses (ANT), 3 ,5565,"Introduction to urban archaeology. Case studies from modern and historic-period North and South America, Europe, and Australia. Special emphasis on Detroit's archaeology and how it is used to understand the city's changing urban fabric over time. (B)",Urban Archaeology
Anthropology Courses (ANT), 3 ,5600,"Introduction to basics of museums, museum work, and museum theory. Topics include: collections management, data bases, interpretive exhibit methods, current issues in museum studies, legal concerns, role of museums as educational institutions. (I)",Museum Studies
Anthropology Courses (ANT), 3 ,5700,Prereq: ANT 2100 or ANT 7005 or consent of instructor. The application of anthropological concepts and methods to contemporary issues of public concern in the United States and abroad. (F),Applied Anthropology
Anthropology Courses (ANT), 3 ,5800,"Implications of applying the term ""business"" to a field or activity. Anthropological approaches to the question of how business differs from other forms of authority and commerce, particularly outside the modern, Euro-American sphere. (T)",Anthropological Perspectives on Business
Anthropology Courses (ANT), 3 ,5900,"Undergrad. prereq: ANT/LIN 3310 or PSY/LIN 3080 or ANT/LIN 5320; grad. prereq: graduate standing. Systematic investigation of the relationships among, language, cognition and culture, including issues relating to human universals, cross-cultural concept formation, metaphor, classification and the evolution of cognition and language. (B:W)","Culture, Language and Cognition"
Anthropology Courses (ANT), 0 ,5993,"Prereq: junior standing, satisfactory completion of the IC requirement, consent of instructor; coreq: ANT 5310 or 5996 taught by full-time faculty member. Offered for S and U grades only. No degree credit. Required for all majors. Disciplinary writing assignments under the direction of a faculty member. Must be selected in conjunction with a course designated as a corequisite. See section listing in Schedule of Classes for corequisites available each term. Satisfies the University General Education Writing-Intensive Course in the Major requirement. Within first three weeks of enrollment in corequisite course, student must notify instructor of enrollment in ANT 5993. (T)",(WI) Writing Intensive Course in Anthropology
Anthropology Courses (ANT), 3 ,5996,Prereq: upper division standing. Required for majors. Review and integrate central practices and theories in anthropology through discussion of the four major subfields and applied areas of anthropology. Special attention will be given to new developments in the different fields. Recommended for new graduate students without extensive background in anthropology; also open to those outside anthropology who desire a thorough view of research areas and theoretical perspectives in anthropology. (Y),Capstone Seminar in Anthropology
Anthropology Courses (ANT), 3 (Max 9) ,6290,"Prereq: ANT 2100 or ANT 7005 or consent of instructor. Culture and social changes. Origins and functional relationships, regional variation in population, settlement, culture contact, religion, migration, social institutions. Topics to be announced in Schedule of Classes . (I)",Culture Area Studies
Anthropology Courses (ANT), 3 ,6510,"Prereq: ANT 2100, 3200, or consent of instructor. Study of precolumbian cultures of South America. Archaeological and ethnohistorical data beginning with the Inca; foundations of Inca civilization; major cultures from different regions and periods in South American prehistory. (B)",The Inca and their Ancestors
