Category,Credits,Id,Description,Title
ECE,    3,4743,"Use of working stress and ultimate
strength methods toward the analysis and design of
reinforced concrete structural members such as slabs,
beams, and columns; comprehensive design project; computer
applications.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Concrete Design
ECE,    3,4753,"Static investigation of structures.
Analysis and design of steel members such as tension
members, columns, beams, plate girders, composite girders,
and trusses including riveted, welded, and high tensile
bolted connections using LRFD and ASD methods; computer
applications.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Steel Design
ECE,    1,4761,"Applications of structural analysis and design to the actual designed and constructed structural members such as reinforced and prestressed concrete, steel, wood, and aluminum girders.

    1.000 Credit hours

    2.000   Lab hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lab


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Structural Design & Test Lab
ECE,    3,4843,"Introduction to highway location, design, materials, and pavements. Study highway surveys and location; physical dimensions of highway facilities; highway drainage; material engineering for highway design; design of flexible pavements; design of rigid pavements.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Highway Engineering
ECE,    1,4911,"Must have permission of the department chairman. In-depth
study of a particular civil engineering topic. Normally
a written report required.
last digit in course.


    1.000 Credit hours

    1.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Directed Study in CE
ECE,    2,4912,"Must have permission of department chairman. In-depth
study of a particular civil engineering topic. Normally a
written report required.
digit in course number.


    2.000 Credit hours

    2.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Directed Study in CE
ECE,    3,4913,"Must have permission of department chairman. In-depth
study of a particular civil engineering topic. Normally a
written report required.
digit in course number.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Directed Study in CE
ECE,    1,4921,"May need  permission of the department
chairman. Material of a specialized nature that is of
interest to both faculty and students.
designated by last digit in course number.


    1.000 Credit hours

    1.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Special Topics in CE
ECE,    2,4922,"May need permission of the
department chairman. Material of a specialized nature that
is of interest to both faculty and students.
designated by last digit in course number.


    2.000 Credit hours

    2.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Special Topics in CE
ECE,    3,4923,"May need permission of the department
chairman. Material of a specialized nature that is of
interest to both faculty and students.
designated by last digit.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Special Topics in CE
ECE,    3,5103,"This course will introduce students to the theory and practice of geographic information systems. Topics include: coordinate systems and transformations; raster and vector data; mapping; spatial databases; topology; analyzing patterns; spatial relationships; data queries; and decision making with spatial data. The concepts will be applied to the fields such as environmental and water resources, transportation/urban planning, land development, and infrastructure management. State-of-the practice software is implemented in the course.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate 

Schedule Types: Up to 24% course online, 25%-49% course online, 50%-74% course online, 75%-99% course online, 100% course online, Lecture 


Academic Division

Civil Engineering Department


Course Attributes: Engr - Graduate",Applied Geographic Information Systems
ECE,    3,5113,"Prerequisite: Graduate standing or permission of the
instructor. Coverage of construction methods and techniques
that employ the principles of sustainable development.
Materials and methods of construction, infrastructure
planning and development, and environmental implications of
construction activities.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: 100% course online, Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Graduate",Sustainable Construction Pract
ECE,    3,5213,"This course introduces students to the business, construction and design aspects of design-build project delivery.  Students compare and contrast various delivery methods with traditional and hybrid design-build methods.  Best practices for team building and integrating all aspects of the project are discussed.  Prescriptive and performance specifications are discussed and contrasted.  The procurement process for public and private projects, including quality based selection, is reviewed.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: 100% course online, Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Graduate",Principles of Design-Build Project Delivery
